Bird,Day,Trial,Site,Time,EventType
yellow17,67,2,28,1215.67598724365,3
yellow17,67,2,27,1217.30298614502,3
yellow17,67,2,36,1218.86000061035,3
yellow17,67,2,44,1220.68000030518,3
yellow17,67,2,44,1223.3390045166,3
yellow17,67,2,20,1230.47599029541,3
yellow17,67,2,28,1231.3690032959,3
yellow17,67,2,27,1238.87400054932,3
yellow17,67,2,4,1281.41899871826,3
yellow17,67,2,12,1429.40100097656,3
yellow17,67,2,28,1431.43000030518,3
yellow17,67,2,27,1432.98699188232,3
yellow17,67,2,36,1433.93199157715,3
yellow17,67,2,44,1437.41300201416,3
yellow17,67,2,37,1441.05200958252,3
yellow17,67,2,30,1500.25099182129,1
yellow17,67,2,21,1504.50299072266,3
yellow17,67,2,28,1505.14998626709,3
yellow17,67,2,27,1506.21700286865,3
yellow17,67,2,19,1508.84100341797,3
yellow17,67,2,28,1605.98499298096,3
yellow17,67,2,27,1607.2799911499,3
yellow17,67,2,36,1608.90699768066,3
yellow17,67,2,44,1611.07598876953,2
yellow17,67,2,28,1672.56799316406,3
yellow17,67,2,38,1673.68699645996,3
yellow17,67,2,45,1675.15699005127,3
yellow17,67,2,35,1677.29100036621,3
yellow17,67,2,36,1678.18299865723,3
yellow17,67,2,27,1679.49499511719,3
yellow17,67,2,52,1688.36499786377,3
yellow17,67,2,37,1689.67700195312,3
yellow17,67,2,19,1694.88999176025,3
yellow17,67,2,20,1695.66000366211,3
yellow17,67,2,28,1696.53399658203,3
yellow17,67,2,27,1698.7559967041,3
yellow17,67,2,36,1700.5060043335,3
yellow17,67,2,44,1701.20500183105,3
yellow17,67,2,43,1705.71899414062,3
yellow17,67,2,35,1706.71599578857,3
yellow17,67,2,36,1707.6429977417,3
yellow17,67,2,44,1708.07999420166,3
yellow17,67,2,43,1708.81498718262,3
yellow17,67,2,35,1709.60198974609,3
yellow17,67,2,36,1711.75399017334,3
yellow17,67,2,27,1712.64600372314,3
yellow17,67,2,20,1713.53898620605,3
yellow17,67,2,30,1721.07900238037,2
yellow17,67,2,38,1734.05899810791,3
yellow17,67,2,45,1735.23099517822,3
yellow17,67,2,20,1746.6369934082,3
yellow17,67,2,28,1747.80899810791,3
yellow17,67,2,38,1751.14999389648,3
yellow17,67,2,46,1752.16500091553,3
yellow17,67,2,45,1753.18000030518,3
yellow17,67,2,37,1760.15999603271,3
yellow17,68,1,27,743.986000061035,3
yellow17,68,1,19,745.298004150391,3
yellow17,68,1,20,746.068016052246,3
yellow17,68,1,28,748.237007141113,3
yellow17,68,1,27,749.357009887695,3
yellow17,68,1,36,750.161010742188,3
yellow17,68,1,44,750.984008789062,3
yellow17,68,1,43,751.771011352539,3
yellow17,68,1,35,752.401008605957,3
yellow17,68,1,42,753.538009643555,3
yellow17,68,1,35,755.707000732422,3
yellow17,68,1,36,756.512016296387,3
yellow17,68,1,44,758.121017456055,3
yellow17,68,1,37,758.890998840332,3
yellow17,68,1,38,759.783020019531,3
yellow17,68,1,46,760.745010375977,3
yellow17,68,1,45,761.550010681152,3
yellow17,68,1,37,762.302017211914,3
yellow17,68,1,44,763.089004516602,3
yellow17,68,1,43,763.929008483887,3
yellow17,68,1,35,764.699012756348,3
yellow17,68,1,36,765.451011657715,3
yellow17,68,1,27,767.778015136719,3
yellow17,68,1,19,768.530014038086,3
yellow17,68,1,28,770.629013061523,3
yellow17,68,1,38,772.239013671875,3
yellow17,68,1,45,773.63801574707,3
yellow17,68,1,37,774.320007324219,3
yellow17,68,1,29,776.052017211914,3
yellow17,68,1,21,776.892013549805,3
yellow17,68,1,28,777.977005004883,3
yellow17,68,1,27,779.14900970459,3
yellow17,68,1,52,783.890007019043,3
yellow17,68,1,37,785.11400604248,3
yellow17,68,1,38,786.181015014648,3
yellow17,68,1,29,787.179008483887,3
yellow17,68,1,21,788.473014831543,3
yellow17,68,1,20,791.814018249512,3
yellow17,68,1,52,795.908020019531,3
yellow17,68,1,38,799.022010803223,3
yellow17,68,1,27,802.591011047363,3
yellow17,68,1,36,803.605003356934,3
yellow17,68,1,35,805.880004882812,3
yellow17,68,1,3,812.440017700195,3
yellow17,68,1,12,813.332008361816,3
yellow17,68,1,12,910.354011535645,3
yellow17,68,1,20,911.631011962891,3
yellow17,68,1,35,915.620010375977,3
yellow17,68,1,36,917.352005004883,3
yellow17,68,1,27,918.12100982666,3
yellow17,68,1,30,921.7080078125,3
yellow17,68,1,29,922.320007324219,3
yellow17,68,1,38,923.649017333984,3
yellow17,68,1,13,927.183013916016,3
yellow17,68,1,44,933.65601348877,3
yellow17,68,1,36,957.168014526367,3
yellow17,68,1,27,958.39200592041,3
yellow17,68,1,20,959.582008361816,3
yellow17,68,1,30,962.958023071289,3
yellow17,68,1,45,964.445007324219,3
yellow17,68,1,37,965.60001373291,3
yellow17,68,1,44,966.352005004883,3
yellow17,68,1,36,975.764015197754,3
yellow17,68,1,13,1022.29800415039,3
yellow17,68,1,4,1164.0350112915,3
yellow17,68,1,12,1165.41701507568,3
yellow17,68,1,11,1166.65901184082,3
yellow17,68,1,20,1167.4460144043,3
yellow17,68,1,45,1205.16300964355,3
yellow17,68,1,37,1206.1600112915,3
yellow17,68,1,44,1207.05200958252,3
yellow17,68,1,43,1207.8920135498,3
yellow17,68,1,35,1208.74900054932,3
yellow17,68,1,36,1209.93901824951,3
yellow17,68,1,27,1210.81401062012,3
yellow17,68,1,19,1212.00300598145,3
yellow17,68,1,20,1215.37902069092,2
yellow17,68,1,36,1294.89000701904,3
yellow17,68,1,44,1295.85201263428,3
yellow17,68,1,37,1296.60401153564,1
yellow17,68,2,20,1435.89200592041,3
yellow17,68,2,28,1437.04599761963,3
yellow17,68,2,27,1437.97301483154,3
yellow17,68,2,19,1438.74301147461,3
yellow17,68,2,20,1439.37300872803,3
yellow17,68,2,28,1441.70001220703,3
yellow17,68,2,27,1442.83701324463,3
yellow17,68,2,36,1443.48401641846,3
yellow17,68,2,43,1444.69100952148,3
yellow17,68,2,35,1445.82801055908,3
yellow17,68,2,36,1447.71701049805,3
yellow17,68,2,27,1448.69700622559,3
yellow17,68,2,19,1449.67700958252,3
yellow17,68,2,20,1450.4640045166,3
yellow17,68,2,28,1451.39102172852,3
yellow17,68,2,27,1453.28101348877,3
yellow17,68,2,36,1454.01500701904,3
yellow17,68,2,37,1455.22201538086,3
yellow17,68,2,35,1458.93101501465,3
yellow17,68,2,42,1459.85801696777,3
yellow17,68,2,36,1464.12700653076,3
yellow17,68,2,43,1465.99901580811,3
yellow17,68,2,36,1466.90799713135,3
yellow17,68,2,27,1467.9580078125,3
yellow17,68,2,20,1468.90299987793,3
yellow17,68,2,11,1469.74201202393,3
yellow17,68,2,26,1471.03701782227,3
yellow17,68,2,19,1471.96401977539,3
yellow17,68,2,28,1473.18901062012,3
yellow17,68,2,27,1474.67601013184,3
yellow17,68,2,36,1475.30600738525,3
yellow17,68,2,44,1476.18002319336,3
yellow17,68,2,43,1477.02000427246,3
yellow17,68,2,36,1479.31201171875,3
yellow17,68,2,38,1480.18600463867,3
yellow17,68,2,39,1481.74300384521,3
yellow17,68,2,29,1484.17501831055,3
yellow17,68,2,38,1485.01499938965,3
yellow17,68,2,46,1485.97702026367,3
yellow17,68,2,45,1486.69401550293,3
yellow17,68,2,37,1488.63600921631,3
yellow17,68,2,35,1516.95901489258,3
yellow17,68,2,36,1520.59800720215,3
yellow17,68,2,37,1523.67601776123,2
yellow17,68,2,20,1783.72500610352,1
yellow17,68,2,20,1787.24100494385,2
yellow17,68,2,20,1909.21000671387,3
yellow17,68,2,36,1946.17500305176,3
yellow17,68,2,21,1947.48700714111,3
yellow17,69,1,28,440.51700592041,3
yellow17,69,1,27,441.392013549805,3
yellow17,69,1,19,442.477005004883,3
yellow17,69,1,20,443.123992919922,3
yellow17,69,1,28,444.820999145508,3
yellow17,69,1,21,445.853004455566,3
yellow17,69,1,30,448.040000915527,3
yellow17,69,1,29,448.687004089355,3
yellow17,69,1,21,450.191993713379,3
yellow17,69,1,28,450.99600982666,3
yellow17,69,1,27,451.871002197266,3
yellow17,69,1,20,453.498001098633,3
yellow17,69,1,14,456.822006225586,3
yellow17,69,1,14,460.636001586914,3
yellow17,69,1,30,462.700004577637,3
yellow17,69,1,29,463.540000915527,3
yellow17,69,1,38,464.554000854492,3
yellow17,69,1,45,465.533996582031,3
yellow17,69,1,18,650.79500579834,3
yellow17,69,1,26,652.456993103027,3
yellow17,69,1,19,656.883003234863,3
yellow17,69,1,44,691.940994262695,3
yellow17,69,1,37,693.690994262695,3
yellow17,69,1,38,694.5830078125,3
yellow17,69,1,46,696.156997680664,3
yellow17,69,1,45,696.647003173828,3
yellow17,69,1,45,700.373001098633,2
yellow17,69,1,13,713.092002868652,3
yellow17,69,1,28,714.019004821777,3
yellow17,69,1,27,714.736015319824,3
yellow17,69,1,19,715.890998840332,3
yellow17,69,1,20,717.185005187988,3
yellow17,69,1,28,717.971992492676,3
yellow17,69,1,21,718.970001220703,3
yellow17,69,1,4,1027.44200897217,3
yellow17,69,1,12,1028.42099761963,3
yellow17,69,1,28,1170.98000335693,1
yellow17,69,2,28,1307.18799591064,3
yellow17,69,2,28,1310.91499328613,2
yellow17,69,2,38,1340.32199859619,3
yellow17,69,2,20,1538.70401000977,3
yellow17,69,2,28,1539.9460067749,3
yellow17,69,2,27,1540.75100708008,3
yellow17,69,2,36,1541.45100402832,3
yellow17,69,2,21,1543.3929977417,3
yellow17,69,2,31,1594.03800964355,3
yellow17,69,2,11,1709.02600860596,3
yellow17,69,2,20,1709.95299530029,3
yellow17,69,2,28,1710.82800292969,3
yellow17,69,2,27,1711.45800018311,3
yellow17,69,2,36,1712.31500244141,3
yellow17,69,2,21,1716.63600158691,3
yellow17,69,2,30,1719.34799957275,3
yellow17,69,2,29,1720.73000335693,3
yellow17,69,2,35,1724.82300567627,3
yellow17,69,2,36,1725.75,3
yellow17,69,2,27,1726.60800170898,3
yellow17,69,2,19,1727.2200012207,3
yellow17,69,2,5,1734.77700042725,3
yellow17,69,2,6,1735.63399505615,3
yellow17,69,2,14,1736.78899383545,3
yellow17,69,2,30,1737.66400146484,3
yellow17,69,2,29,1739.71100616455,3
yellow17,69,2,36,1756.36500549316,3
yellow17,69,2,19,1761.6129989624,1
yellow17,69,3,20,1902.1070022583,3
yellow17,69,3,28,1902.85900115967,3
yellow17,69,3,27,1903.41900634766,3
yellow17,69,3,19,1908.84300994873,3
yellow17,69,3,19,1910.76700592041,2
yellow17,70,1,36,487.068008422852,3
yellow17,70,1,38,488.501998901367,3
yellow17,70,1,46,489.552001953125,3
yellow17,70,1,45,490.304000854492,3
yellow17,70,1,38,491.35400390625,3
yellow17,70,1,45,492.77099609375,3
yellow17,70,1,37,493.662994384766,3
yellow17,70,1,44,494.398002624512,3
yellow17,70,1,43,496.54899597168,3
yellow17,70,1,20,502.199996948242,3
yellow17,70,1,28,503.091995239258,3
yellow17,70,1,27,504.001998901367,3
yellow17,70,1,20,504.875999450684,3
yellow17,70,1,12,520.358993530273,3
yellow17,70,1,12,653.051002502441,3
yellow17,70,1,11,654.57300567627,3
yellow17,70,1,20,655.412994384766,3
yellow17,70,1,28,656.339988708496,3
yellow17,70,1,36,659.664001464844,3
yellow17,70,1,44,660.555992126465,3
yellow17,70,1,43,661.202995300293,3
yellow17,70,1,38,663.896995544434,3
yellow17,70,1,29,664.684989929199,3
yellow17,70,1,21,666.066993713379,3
yellow17,70,1,30,667.746002197266,3
yellow17,70,1,29,668.901000976562,3
yellow17,70,1,38,669.67000579834,3
yellow17,70,1,45,670.580001831055,3
yellow17,70,1,37,671.419998168945,3
yellow17,70,1,44,672.4169921875,3
yellow17,70,1,37,676.265998840332,3
yellow17,70,1,29,679.239990234375,3
yellow17,70,1,21,680.061996459961,3
yellow17,70,1,27,681.163993835449,3
yellow17,70,1,19,682.458000183105,3
yellow17,70,1,20,683.245994567871,3
yellow17,70,1,28,684.505012512207,3
yellow17,70,1,27,685.659996032715,3
yellow17,70,1,36,686.569999694824,3
yellow17,70,1,44,688.721000671387,3
yellow17,70,1,37,690.032989501953,3
yellow17,70,1,21,691.608009338379,3
yellow17,70,1,3,695.422004699707,3
yellow17,70,1,12,698.36100769043,3
yellow17,70,1,28,738.702003479004,3
yellow17,70,1,27,740.415992736816,3
yellow17,70,1,36,741.272994995117,3
yellow17,70,1,44,742.81298828125,3
yellow17,70,1,43,743.67000579834,3
yellow17,70,1,13,750.457992553711,3
yellow17,70,1,28,751.594993591309,3
yellow17,70,1,44,754.585990905762,3
yellow17,70,1,43,758.435005187988,3
yellow17,70,1,43,761.53099822998,2
yellow17,70,1,37,956.781997680664,3
yellow17,70,1,27,958.216995239258,1
yellow17,70,2,36,1108.17499542236,3
yellow17,70,2,44,1109.11999511719,3
yellow17,70,2,43,1110.44899749756,3
yellow17,70,2,35,1111.44699859619,3
yellow17,70,2,36,1112.42600250244,3
yellow17,70,2,27,1113.51099395752,3
yellow17,70,2,28,1115.95999908447,3
yellow17,70,2,21,1116.74698638916,3
yellow17,70,2,30,1117.77899169922,3
yellow17,70,2,29,1118.82900238037,3
yellow17,70,2,38,1119.51100158691,3
yellow17,70,2,46,1120.6310043335,3
yellow17,70,2,45,1121.41799926758,3
yellow17,70,2,37,1124.28700256348,3
yellow17,70,2,44,1125.07500457764,3
yellow17,70,2,43,1126.61400604248,3
yellow17,70,2,35,1127.71598815918,3
yellow17,70,2,63,1159.08300018311,3
yellow17,70,2,29,1168.17999267578,3
yellow17,70,2,21,1168.94899749756,3
yellow17,70,2,28,1169.99900054932,3
yellow17,70,2,27,1171.29399871826,3
yellow17,70,2,27,1174.79199981689,2
yellow17,70,2,28,1216.35800933838,3
yellow17,70,2,28,1354.33400726318,1
yellow17,70,3,44,1500.18099975586,3
yellow17,70,3,43,1501.05499267578,3
yellow17,70,3,35,1502.41999816895,3
yellow17,70,3,36,1503.29500579834,3
yellow17,70,3,27,1504.06399536133,3
yellow17,70,3,19,1504.78199005127,3
yellow17,70,3,20,1505.48098754883,3
yellow17,70,3,28,1508.76999664307,2
yellow17,70,3,30,1515.19100189209,3
yellow17,70,3,29,1516.41498565674,3
yellow17,70,3,21,1518.37399291992,3
yellow17,70,3,28,1519.21399688721,3
yellow17,70,3,27,1519.94899749756,3
yellow17,70,3,19,1521.12098693848,3
yellow17,70,3,20,1521.8210067749,3
yellow17,70,3,28,1523.1849899292,3
yellow17,70,3,27,1524.02500152588,3
yellow17,71,1,28,1216.21798706055,3
yellow17,71,1,27,1217.09199523926,3
yellow17,71,1,19,1218.73699951172,3
yellow17,71,1,20,1219.48899078369,3
yellow17,71,1,28,1220.25900268555,3
yellow17,71,1,27,1221.5179901123,3
yellow17,71,1,36,1222.37599182129,3
yellow17,71,1,44,1223.51299285889,3
yellow17,71,1,43,1224.36999511719,3
yellow17,71,1,35,1225.12199401855,3
yellow17,71,1,36,1226.97699737549,3
yellow17,71,1,27,1227.67599487305,3
yellow17,71,1,19,1228.51599884033,3
yellow17,71,1,3,1231.94499969482,3
yellow17,71,1,4,1232.50500488281,3
yellow17,71,1,12,1233.09999847412,3
yellow17,71,1,5,1234.09700012207,3
yellow17,71,1,13,1236.58099365234,3
yellow17,71,1,30,1237.52599334717,3
yellow17,71,1,29,1238.32999420166,3
yellow17,71,1,38,1239.50199890137,3
yellow17,71,1,46,1240.37699127197,3
yellow17,71,1,45,1241.39199066162,3
yellow17,71,1,37,1242.37100219727,3
yellow17,71,1,44,1242.98399353027,3
yellow17,71,1,43,1244.80298614502,3
yellow17,71,1,35,1246.14999389648,3
yellow17,71,1,19,1248.42399597168,3
yellow17,71,1,20,1250.12100219727,3
yellow17,71,1,28,1251.83599090576,3
yellow17,71,1,21,1253.3929977417,3
yellow17,71,1,52,1258.39598846436,3
yellow17,71,1,43,1259.20098876953,3
yellow17,71,1,35,1260.44300079346,3
yellow17,71,1,42,1366.57799530029,3
yellow17,71,1,35,1367.48799133301,3
yellow17,71,1,36,1368.34499359131,3
yellow17,71,1,44,1369.49999237061,3
yellow17,71,1,37,1370.39200592041,3
yellow17,71,1,38,1371.38999938965,3
yellow17,71,1,46,1373.10399627686,3
yellow17,71,1,45,1373.64599609375,3
yellow17,71,1,37,1374.3809967041,3
yellow17,71,1,38,1375.62299346924,3
yellow17,71,1,29,1376.32299804688,3
yellow17,71,1,21,1378.49199676514,3
yellow17,71,1,21,1383.63499450684,2
yellow17,71,1,38,1507.96399688721,1
yellow17,71,2,52,1657.31200408936,3
yellow17,71,2,43,1658.18598937988,3
yellow17,71,2,35,1659.11399841309,3
yellow17,71,2,36,1660.02299499512,3
yellow17,71,2,27,1661.31799316406,3
yellow17,71,2,20,1662.75199890137,3
yellow17,71,2,28,1663.68000030518,3
yellow17,71,2,21,1664.53699493408,3
yellow17,71,2,22,1665.88399505615,3
yellow17,71,2,30,1666.77599334717,3
yellow17,71,2,29,1667.31800079346,3
yellow17,71,2,38,1668.14099884033,3
yellow17,71,2,37,1670.41500091553,3
yellow17,71,2,19,1672.74099731445,3
yellow17,71,2,20,1673.63400268555,3
yellow17,71,2,11,1674.56099700928,3
yellow17,71,2,12,1765.09198760986,3
yellow17,71,2,20,1766.78899383545,3
yellow17,71,2,28,1767.89199829102,3
yellow17,71,2,27,1768.94100189209,3
yellow17,71,2,36,1769.76300048828,3
yellow17,71,2,21,1771.44299316406,3
yellow17,71,2,22,1773.19199371338,3
yellow17,71,2,30,1774.27700042725,3
yellow17,71,2,29,1774.97698974609,3
yellow17,71,2,38,1775.92098999023,3
yellow17,71,2,37,1779.20999908447,3
yellow17,71,2,12,1789.54900360107,3
yellow17,71,2,29,1802.19699859619,3
yellow17,71,2,35,1804.90799713135,3
yellow17,71,2,26,1842.74800109863,3
yellow17,71,2,35,1846.10698699951,3
yellow17,71,2,36,1846.92900085449,3
yellow17,71,2,37,1849.62399291992,3
yellow17,71,2,38,1850.49800109863,3
yellow17,71,2,20,1863.54898834229,3
yellow17,71,2,28,1864.58099365234,3
yellow17,71,2,21,1867.22299957275,3
yellow17,71,2,22,1868.25498962402,3
yellow17,71,2,30,1869.09400177002,3
yellow17,71,2,38,1870.10900115967,3
yellow17,71,2,2,1879.52099609375,3
yellow17,71,2,20,1919.14399719238,3
yellow17,71,2,28,1920.3509979248,3
yellow17,71,2,21,1921.15599822998,3
yellow17,71,2,30,1922.25799560547,3
yellow17,71,2,29,1922.94000244141,3
yellow17,71,2,38,1926.75399780273,2
yellow17,72,1,20,491.319000244141,3
yellow17,72,1,28,492.386985778809,3
yellow17,72,1,27,493.803985595703,3
yellow17,72,1,19,495.377990722656,3
yellow17,72,1,28,671.891990661621,3
yellow17,72,1,27,673.484001159668,3
yellow17,72,1,19,674.340995788574,3
yellow17,72,1,20,675.355995178223,3
yellow17,72,1,28,676.125,3
yellow17,72,1,27,677.244995117188,3
yellow17,72,1,36,677.840003967285,3
yellow17,72,1,44,678.80199432373,3
yellow17,72,1,43,680.515991210938,3
yellow17,72,1,35,681.146003723145,3
yellow17,72,1,36,682.772987365723,3
yellow17,72,1,27,683.682991027832,3
yellow17,72,1,19,684.715003967285,3
yellow17,72,1,20,685.361991882324,3
yellow17,72,1,28,686.761993408203,3
yellow17,72,1,21,687.898994445801,3
yellow17,72,1,46,691.537994384766,3
yellow17,72,1,45,692.376998901367,3
yellow17,72,1,37,693.146995544434,3
yellow17,72,1,44,694.021995544434,3
yellow17,72,1,35,695.631004333496,3
yellow17,72,1,36,696.942993164062,3
yellow17,72,1,27,697.87100982666,3
yellow17,72,1,20,699.637001037598,3
yellow17,72,1,28,701.421997070312,3
yellow17,72,1,51,707.334991455078,3
yellow17,72,1,52,710.134994506836,3
yellow17,72,1,43,711.027000427246,3
yellow17,72,1,36,712.041000366211,3
yellow17,72,1,27,713.282997131348,3
yellow17,72,1,20,714.455993652344,3
yellow17,72,1,11,715.294998168945,3
yellow17,72,1,4,716.641990661621,3
yellow17,72,1,5,717.306991577148,3
yellow17,72,1,6,718.216995239258,3
yellow17,72,1,14,719.388999938965,3
yellow17,72,1,30,723.289993286133,3
yellow17,72,1,29,726.858993530273,3
yellow17,72,1,38,727.663993835449,3
yellow17,72,1,46,728.502990722656,3
yellow17,72,1,45,729.324989318848,3
yellow17,72,1,37,730.358001708984,3
yellow17,72,1,44,731.214996337891,3
yellow17,72,1,43,732.020011901855,3
yellow17,72,1,35,732.701988220215,3
yellow17,72,1,36,734.083992004395,3
yellow17,72,1,21,735.587989807129,3
yellow17,72,1,30,741.990997314453,3
yellow17,72,1,21,743.810997009277,3
yellow17,72,1,12,808.60799407959,3
yellow17,72,1,20,810.864990234375,3
yellow17,72,1,28,811.687004089355,3
yellow17,72,1,21,814.136001586914,2
yellow17,73,1,20,1156.52899932861,3
yellow17,73,1,28,1159.97499847412,3
yellow17,73,1,27,1161.02500152588,3
yellow17,73,1,36,1161.98699951172,3
yellow17,73,1,19,1165.53800201416,3
yellow17,73,1,20,1167.58499908447,3
yellow17,73,1,20,1171.1189956665,2
yellow17,73,1,28,1226.03298950195,3
yellow17,73,1,27,1230.17900085449,3
yellow17,73,1,20,1236.61699676514,3
yellow17,73,1,28,1238.01599884033,3
yellow17,73,1,21,1238.94300079346,3
yellow17,73,1,30,1240.04499816895,3
yellow17,73,1,29,1240.67501068115,3
yellow17,73,1,38,1241.32199859619,3
yellow17,73,1,45,1242.70399475098,3
yellow17,73,1,37,1244.24401092529,3
yellow17,73,1,38,1245.67800140381,3
yellow17,73,1,29,1246.32599639893,3
yellow17,73,1,44,1248.49500274658,3
yellow17,73,1,43,1249.16000366211,3
yellow17,73,1,35,1250.05199432373,3
yellow17,73,1,36,1251.53900146484,3
yellow17,73,1,20,1313.13499450684,3
yellow17,73,1,28,1317.01900482178,3
yellow17,73,1,27,1318.36599731445,3
yellow17,73,1,36,1319.31098937988,3
yellow17,73,1,44,1321.69000244141,3
yellow17,73,1,37,1322.58200073242,3
yellow17,73,1,38,1323.71900177002,3
yellow17,73,1,29,1324.87400054932,3
yellow17,73,1,21,1325.83599853516,3
yellow17,73,1,28,1327.27000427246,3
yellow17,73,1,27,1328.21500396729,3
yellow17,73,1,35,1331.03200531006,3
yellow17,73,1,36,1334.81000518799,2
yellow17,73,1,37,1413.02599334717,3
yellow17,73,1,30,1694.41699981689,1
yellow17,73,2,30,1829.64599609375,3
yellow17,73,2,21,1830.71300506592,3
yellow17,73,2,28,1831.67501068115,3
yellow17,73,2,27,1832.63800048828,3
yellow17,73,2,19,1833.73999786377,3
yellow17,73,2,20,1834.57901000977,3
yellow17,73,2,28,1835.68199920654,3
yellow17,73,2,27,1836.80100250244,3
yellow17,73,2,36,1837.48299407959,3
yellow17,73,2,44,1838.37599945068,3
yellow17,73,2,43,1839.53000640869,3
yellow17,73,2,35,1840.58000946045,3
yellow17,73,2,36,1841.66500091553,3
yellow17,73,2,27,1842.59200286865,3
yellow17,73,2,20,1843.64099884033,3
yellow17,73,2,28,1844.84799194336,3
yellow17,73,2,21,1845.74099731445,3
yellow17,73,2,22,1846.91300201416,3
yellow17,73,2,30,1848.83699798584,2
yellow17,74,1,33,482.205993652344,3
yellow17,74,1,34,517.282005310059,3
yellow17,74,1,36,518.960998535156,3
yellow17,74,1,44,520.150993347168,3
yellow17,74,1,43,521.253005981445,3
yellow17,74,1,35,521.830001831055,3
yellow17,74,1,36,522.896995544434,3
yellow17,74,1,27,523.56201171875,3
yellow17,74,1,20,524.348999023438,3
yellow17,74,1,28,525.660995483398,3
yellow17,74,1,21,526.186004638672,3
yellow17,74,1,29,528.074996948242,3
yellow17,74,1,38,528.600006103516,3
yellow17,74,1,46,529.720001220703,3
yellow17,74,1,45,530.47200012207,3
yellow17,74,1,37,531.04899597168,3
yellow17,74,1,38,532.23900604248,3
yellow17,74,1,29,532.815994262695,3
yellow17,74,1,27,534.776000976562,3
yellow17,74,1,20,537.067001342773,3
yellow17,74,1,5,538.23900604248,3
yellow17,74,1,6,539.375991821289,3
yellow17,74,1,14,540.058990478516,3
yellow17,74,1,13,541.353004455566,3
yellow17,74,1,11,542.349998474121,3
yellow17,74,1,20,543.575004577637,3
yellow17,74,1,28,545.954002380371,3
yellow17,74,1,24,548.351013183594,3
yellow17,74,1,31,549.541000366211,3
yellow17,74,1,37,551.465003967285,3
yellow17,74,1,38,552.653999328613,3
yellow17,74,1,30,555.926002502441,3
yellow17,74,1,21,557.167999267578,3
yellow17,74,1,35,562.679000854492,3
yellow17,74,1,36,563.413009643555,3
yellow17,74,1,38,564.86499786377,3
yellow17,74,1,46,566.124992370605,3
yellow17,74,1,45,567.174995422363,3
yellow17,74,1,60,568.92399597168,1
yellow17,74,1,53,572.632995605469,2
yellow17,74,1,26,618.554000854492,3
yellow17,74,1,52,665.596000671387,3
yellow17,74,1,37,667.048004150391,3
yellow17,74,1,38,668.098007202148,3
yellow17,74,1,29,669.059989929199,3
yellow17,74,1,44,671.228988647461,3
yellow17,74,1,52,672.488998413086,3
yellow17,74,1,54,673.643005371094,3
yellow17,74,1,62,674.360000610352,3
yellow17,74,1,61,675.059997558594,3
yellow17,74,1,60,676.126998901367,3
yellow17,74,1,31,701.564010620117,3
yellow17,74,1,29,703.644996643066,3
yellow17,74,1,21,704.729995727539,3
yellow17,74,1,28,705.395004272461,3
yellow17,74,1,27,706.618995666504,3
yellow17,74,1,36,707.232002258301,3
yellow17,74,1,44,708.369003295898,3
yellow17,74,1,54,709.400993347168,3
yellow17,74,1,39,712.532005310059,3
yellow17,74,1,39,714.386001586914,3
yellow17,74,1,45,734.819000244141,3
yellow17,74,1,61,736.865997314453,3
yellow17,74,1,60,738.738006591797,3
yellow17,74,1,53,757.037002563477,3
yellow17,74,1,54,758.996002197266,3
yellow17,74,1,39,760.273002624512,3
yellow17,74,1,13,763.685005187988,3
yellow17,74,1,28,764.297004699707,3
yellow17,74,1,27,765.713996887207,3
yellow17,74,1,20,767.148002624512,3
yellow17,74,1,28,768.407997131348,3
yellow17,74,1,38,769.318000793457,3
yellow17,74,1,46,770.279991149902,3
yellow17,74,1,60,772.152008056641,3
yellow17,74,1,2,784.765007019043,3
yellow17,74,1,12,827.15299987793,3
yellow17,74,1,28,828.097999572754,3
yellow17,74,1,44,830.407005310059,3
yellow17,74,1,43,831.649002075195,3
yellow17,74,1,35,833.01399230957,3
yellow17,74,1,44,834.342994689941,3
yellow17,74,1,37,835.234992980957,3
yellow17,74,1,29,836.268005371094,3
yellow17,74,1,38,837.911994934082,3
yellow17,74,1,46,838.787002563477,3
yellow17,74,1,45,839.381996154785,3
yellow17,74,1,54,839.975997924805,3
yellow17,74,1,61,840.886001586914,3
yellow17,74,1,60,842.932998657227,2
yellow17,74,1,30,1004.66500091553,1
yellow17,74,1,30,1008.67099761963,3
yellow17,74,2,30,1140.90800476074,2
yellow17,74,2,17,1383.84799957275,1
yellow17,74,3,26,1537.25300598145,3
yellow17,74,3,25,1538.30299377441,3
yellow17,74,3,17,1539.51000213623,3
yellow17,74,3,54,1548.0299987793,3
yellow17,74,3,61,1549.16699981689,3
yellow17,74,3,60,1551.54599761963,3
yellow17,74,3,51,1552.6129989624,3
yellow17,74,3,52,1553.45299530029,3
yellow17,74,3,43,1554.11799621582,3
yellow17,74,3,35,1554.76499938965,3
yellow17,74,3,36,1555.55200195312,3
yellow17,74,3,27,1556.51399993896,3
yellow17,74,3,19,1557.2140045166,3
yellow17,74,3,20,1558.12400817871,3
yellow17,74,3,28,1560.03100585938,3
yellow17,74,3,27,1560.78300476074,3
yellow17,74,3,36,1561.71000671387,3
yellow17,74,3,9,1565.06900024414,3
yellow17,74,3,2,1566.11799621582,3
yellow17,74,3,10,1641.09801483154,3
yellow17,74,3,26,1643.38899230957,3
yellow17,74,3,41,1648.67200469971,3
yellow17,74,3,33,1649.61700439453,3
